date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
3/10/2016,896628156.1,321416956.1,188571,6346532590,414.74,81022896,3875,41.07926816,440705,1.58E+11,327181,59.92053199,0.00010036,104932958,155
3/11/2016,898652016.2,359930074.2,189656,6386442336,417.24,73969696,4000,39.76764706,424621,1.58E+11,314803,67.53854701,0.0001,98291340,160
3/12/2016,705781289.6,255452539,167869,6454911826,421.61,92712896,3600,34.40586731,376520,1.58E+11,266308,66.23836712,0.0001,82663093,144
3/13/2016,619961779.2,202916466.1,149670,6303643826,411.65,74322800,3325,35.80250793,426291,1.58E+11,329840,53.5145,0.0001,84849324,133
3/14/2016,866668882.8,317588222.6,191189,6344322706,414.2,95259400,3800,41.05698574,456138,1.58E+11,332528,68.39966256,0.0001,110385509,152
3/15/2016,1212820646,318368239.1,202265,6379563239,416.39,66781700,4025,42.88754793,448952,1.58E+11,321245,69.37190645,0.0001,106935867,161
3/16/2016,5463382218,352028545.4,211840,6388833726,416.89,65185800,3800,47.99646002,446561,1.58E+11,307996,106.4873008,0.000101,101669812,152
3/17/2016,3201345060,308736443.7,208178,6405621199,417.89,83528600,3525,46.32816082,477267,1.58E+11,345877,85.32801885,0.0001,105293428,141
3/18/2016,2054673743,312888459.1,205886,6447778030,420.55,104940000,3400,42.894972,437659,1.62E+11,318333,71.10748977,0.0001,100585430,136
3/19/2016,814831913.9,183816538.8,177342,6276329165,409.27,58423000,3400,34.35487023,423218,1.65E+11,330244,57.66940897,0.0001,87052395,136
3/20/2016,665740963,160812903.6,177997,6295008489,410.4,45947900,3650,33.74667059,437424,1.65E+11,361270,61.47792,0.0001,96462698,146
3/21/2016,715468686.2,248681332.8,198867,6342798633,413.42,61655400,3475,41.13390235,437620,1.65E+11,336467,61.09348777,0.0001,104844751,139
3/22/2016,788663875.9,250341069.6,205060,6339908801,413.13,66813300,3700,42.63768215,464583,1.65E+11,368109,53.84198525,0.0001,105679040,148
3/23/2016,709989048.8,267872172.6,186659,6418687722,418.16,61444200,3725,38.35156743,432360,1.65E+11,316412,53.24477278,0.0001,100544232,149
3/24/2016,823742620.4,287200749.4,189947,6424262723,418.42,68346704,3675,38.50255692,428038,1.65E+11,300116,62.721158,0.0001,99095640,147
3/25/2016,757896548.5,278316944.4,172163,6396318898,416.51,52560000,3650,32.7033762,400112,1.65E+11,292206,53.31328,0.0001,91106258,146
3/26/2016,544240342.6,211857242,158896,6410979829,417.36,44650400,3825,35.8323759,457009,1.65E+11,301235,43.47764328,0.0001,95670050,153
3/27/2016,653833359,271886728.7,160125,6424436761,418.14,71229400,3525,31.75097348,425281,1.65E+11,306475,49.07628479,0.0001,88753379,141
3/28/2016,730937820.4,273517929.4,195910,6555545101,426.55,68522800,4249.997528,46.15473942,516152,1.65E+11,325526,51.11502635,0.0001,114670594,170
3/29/2016,696580587,323331731.7,197252,6522552755,424.3,75411504,3925,57.79052183,668735,1.65E+11,346526,51.76072614,0.0001,131322550,157
3/30/2016,686395592.8,266963712.3,200881,6409262167,416.83,66034100,3675,45.75345212,480367,1.65E+11,307952,51.89258392,0.0001,110089356,147
3/31/2016,702407428.6,286221548.6,206352,6386455082,415.26,60215200,3100,45.74989907,419593,1.65E+11,297894,55.92054357,0.0001,104803821,124
4/1/2016,747129154.8,268245450.7,211769,6411133689,416.76,51235700,3825,53.2276954,505319,1.67E+11,356601,55.4232787,0.0001,117569335,153
4/2/2016,634937814,196824717.2,183364,6438159366,418.42,45681200,3475,49.66375403,477457,1.67E+11,316984,41.842,0.0001,111041430,139
4/3/2016,567271485,210366388.6,178287,6481983723,421.17,38053700,3550,43.58224685,466510,1.67E+11,344161,42.36696018,0.0001,103241514,142
4/4/2016,700639445.6,285198759.1,208763,6485743343,421.3,50634300,4150,45.08180774,487367,1.67E+11,367200,50.46282108,0.0001,111167934,166
4/5/2016,699882106.7,293173864.1,216021,6483002792,421.02,60718000,3875,47.92742177,460775,1.67E+11,335433,50.05873909,0.0001,114960265,155
4/6/2016,731657944.6,269881873.6,219133,6534891718,424.28,59091000,3925,58.44875393,479006,1.67E+11,369383,53.07450471,0.0001,110910583,157
4/7/2016,831336787,341238304.4,218324,6526250413,423.62,57858600,3475,44.73522886,446278,1.67E+11,339529,52.89730655,0.0001,105395795,139
4/8/2016,738129550,286328302.3,214047,6516742132,422.91,63454700,3600,43.53738918,440786,1.67E+11,343092,48.68722617,0.0001,103400020,144
4/9/2016,682919342.9,179292764.4,196279,6486117798,420.81,49792700,4050,36.54361898,423711,1.67E+11,328672,41.76680221,0.0001,102912904,162
4/10/2016,610602480.6,209494554.8,186781,6469163636,419.59,73478600,4325,33.25339902,435519,1.67E+11,354906,35.40607835,0.0001,95720814,173
4/11/2016,661167366.1,250253349.1,229887,6505914403,421.87,50747500,3825,50.11203705,477742,1.67E+11,368573,42.51480565,0.0001,117958509,153
4/12/2016,916085726.1,271685427.9,240058,6522402139,422.84,70728800,3700,50.75962758,511761,1.67E+11,393242,43.8387108,0.0001,123680686,148
4/13/2016,954950064.8,274034926.1,223342,6567245594,425.63,69060400,4100,45.74314812,495154,1.67E+11,354490,50.69185199,0.0001,115991452,164
4/14/2016,805598888.9,240818958.5,227764,6542712104,423.93,45281000,4099.998239,44.86496577,470246,1.74E+11,373927,48.04610655,0.0001,117140660,164
4/15/2016,877715402.8,278960425.6,212039,6551929209,424.43,54801500,3475,44.67354732,436767,1.79E+11,341177,49.8959908,0.0001,110168493,139
4/16/2016,1038087552,218436978.4,181866,6632896363,429.58,39392800,3450,34.12321152,409222,1.79E+11,302587,53.56216941,0.0001,93112976,138
4/17/2016,860954215,176211108.9,192270,6650917791,430.64,52125900,3950,34.28061725,478093,1.79E+11,372032,54.62507341,0.0001,104167997,158
4/18/2016,839859196.6,247727757.9,220261,6605585029,427.61,55670900,3350,47.33042977,478493,1.79E+11,362862,48.8624217,0.0001,112242252,134
4/19/2016,913529724,260384378.3,226361,6623999971,428.7,52810500,3750,43.48327587,480065,1.79E+11,363692,49.66822171,0.0001,112480000,150
4/20/2016,960136888.1,300516628.3,216615,6728083900,435.32,72890096,4125,43.21507171,465440,1.79E+11,338682,51.1160275,0.0001,114992771,165
4/21/2016,1124131225,284037532.9,212644,6824120127,441.42,68204704,3775,42.82120266,477575,1.79E+11,368680,49.88399136,0.0001,110500359,151
4/22/2016,1056248537,249131951,210833,6953442216,449.69,58804400,3575,42.68874359,440135,1.79E+11,319358,50.53571251,0.0001,110812430,143
4/23/2016,856224774.9,210640899.2,185072,6895913173,445.86,50485400,3600,33.15097021,434758,1.79E+11,351988,46.8835032,0.0001,94271233,144
4/24/2016,763874515,237784872.5,183023,6970126561,450.56,68198400,3300,33.26865456,457552,1.79E+11,358712,42.217472,0.0001,96101254,132
4/25/2016,1042597951,356321218,217437,7103879222,459.12,87091800,3175,43.29847026,495022,1.79E+11,369374,59.6856,0.0001,111059607,127
4/26/2016,1154154861,484968234.8,250593,7144791684,461.65,78971904,3774.999176,337.7563982,524750,1.79E+11,404877,65.36668544,0.0001,122790133,151
4/27/2016,1034272399,473835693.3,239306,7217632795,466.26,93564896,3225,46.11149971,471935,1.79E+11,347789,59.27818424,0.0001,112919288,129
4/28/2016,1042584438,370739864.4,247822,6890714305,445.04,74064704,3375,49.62034503,460497,1.79E+11,374683,49.755472,0.0001,121159767,135
4/29/2016,941201149,322726182,261726,6960079141,449.41,49258500,3950,49.9195874,516695,1.79E+11,458637,48.59039795,0.0001,128429899,158
4/30/2016,786912843.2,265177490.2,215566,7051127785,455.18,69322600,3650,40.87923127,440383,1.79E+11,381336,45.53875621,0.0001,110602082,146
5/1/2016,768827843.4,224882105.3,191275,6949031013,448.48,40660100,3875,34.50281105,431043,1.79E+11,370939,40.3632,0.0001,96986228,155
5/2/2016,974922304,323855214.7,223628,7004311739,451.93,92127000,3925,45.13159943,483655,1.79E+11,376306,50.17929283,0.0001,117920419,157
5/3/2016,904119923.4,365307383.5,235458,6894476949,444.73,59366400,3775,44.86828296,466136,1.79E+11,335488,66.7095,0.0001,117512680,151
5/4/2016,907818698.9,360355412.7,233524,6980814950,450.18,50407300,4174.998049,47.17178574,499193,1.79E+11,371290,57.36948962,0.0001,118077259,167
5/5/2016,878294903.7,278405618.9,229418,6928633589,446.71,50440800,3875,44.25619976,457956,1.79E+11,340148,59.7340612,0.0001,109201332,155
5/6/2016,909072774.8,332644721.5,233070,6949655287,447.94,72796800,4050,44.519552,454721,1.79E+11,339186,57.542677,0.0001,111114063,162
5/7/2016,802155146.2,249162639.8,201912,7132792172,459.64,38364500,3750,37.61683514,419100,1.79E+11,307293,45.24519658,0.0001,96978383,150
5/8/2016,678894241.4,208341758.6,188857,7115960099,458.43,40315000,4200,34.73771327,440127,1.79E+11,338194,46.20749311,0.0001,97130052,168
5/9/2016,798761726.1,285112989.5,226278,7114581378,458.21,55493100,4275,40.4654474,485976,1.79E+11,371297,55.58048352,0.0001,109139567,171
5/10/2016,907246767.6,313347668.2,245563,7152277277,460.52,58956100,3950,48.10185732,495896,1.79E+11,369310,54.35023883,0.0001,114851619,158
5/11/2016,1031367419,335165881.8,234279,7003650843,450.86,50605200,3325,45.88566709,471725,1.91E+11,343497,51.64820869,0.0001,108131098,133
5/12/2016,948140246,299317692.6,228270,7029913975,452.45,59849300,3475,46.75238994,453620,1.94E+11,334723,45.91892428,0.0001,108419162,139
5/13/2016,1038838445,304924855,231994,7068983048,454.85,60845000,3800,47.58216903,459124,1.94E+11,361192,50.1090051,0.0001,115929473,152
5/14/2016,778016631.8,230295081.8,211136,7085726054,455.82,37209000,3600,48.00318276,459068,1.94E+11,365012,38.36182943,0.0001,116977382,144
5/15/2016,846864351.3,209496178.8,200032,7086319204,455.76,28514000,3475,45.61359577,424165,1.94E+11,363725,41.68384606,0.0001,108099877,139
5/16/2016,1082641016,300630441.4,239668,7116463809,457.59,59171500,3525,60.51568467,511728,1.94E+11,444992,45.759,0.0001001,127853664,141
5/17/2016,1048150433,334883650.8,238485,7062399246,454.01,64100300,3525,58.4408726,479751,1.94E+11,415747,50.08273296,0.00010861,122378517,141
5/18/2016,908046008.5,339210570,234930,7059094632,453.69,86850096,3825,58.26811656,511106,1.94E+11,490498,47.99567909,0.0001085,133680961,153
5/19/2016,956906719.9,358126061,219025,7073468574,454.52,96027400,3000,54.98968957,460727,1.94E+11,361293,48.86904954,0.00011552,114657897,120
5/20/2016,703356967.7,326299264.5,209247,6814599453,437.79,81987904,3725,51.58622819,444375,1.94E+11,323312,43.52438134,0.00011568,116467085,149
5/21/2016,550063092,218899729,191320,6896812439,442.97,42762300,3525,56.82664163,503204,1.94E+11,336555,36.67225041,0.00010797,125672941,141
5/22/2016,521740285.2,193379930.3,184164,6902821900,443.22,39657600,4600,43.20770201,445657,1.94E+11,320191,35.66929517,0.00010453,111059049,184
5/23/2016,710821218.4,275732030.6,222574,6844567913,439.35,50582500,4500,54.73645083,516632,1.94E+11,385755,43.49560607,0.00010459,116328686,180
5/24/2016,831273004.7,288076630,246370,6923097804,444.29,65783100,3675,59.53134626,515910,1.95E+11,393597,41.496686,0.00010554,124945206,147
5/25/2016,1238433007,307262546.1,247703,6952186485,446.06,65231000,3450,59.87550803,492139,1.99E+11,362074,49.64531824,0.0001157,120134308,138
5/26/2016,1362798756,296203856.2,219956,7010034927,449.67,65203800,3375,55.65651605,460231,1.99E+11,323213,54.03060248,0.0001145,110764673,135
5/27/2016,1654998780,417272984.7,215157,7071638372,453.52,164780992,3475,70.89209327,529637,1.99E+11,368164,56.29145569,0.0001356,131790156,139
5/28/2016,1515561762,361116848.3,192921,7377352229,473.03,181199008,3325,52.34180926,482086,1.99E+11,342374,61.53750391,0.00013145,114827512,133
5/29/2016,1093932147,352719035.7,178595,8228550292,527.48,148736992,3675,47.98546674,427912,1.99E+11,317336,53.21963569,0.0001243,99971510,147
5/30/2016,892796952,414774403.3,211224,8245898098,528.47,87958704,3600,57.85196125,548662,1.99E+11,390992,52.847,0.00011604,128410926,144
5/31/2016,1109624234,415632680.3,215122,8336733416,534.19,138450000,3175,52.33924442,477711,1.99E+11,337929,65.40954092,0.00011613,110111538,127
6/1/2016,923583981.1,407746881.2,234241,8290627100,531.11,86061800,3575,56.18497783,508356,1.99E+11,376644,52.79782568,0.0001162,120021558,143
6/2/2016,1000942877,380776623.7,230961,8376959336,536.52,60378200,3450,58.53519721,478409,1.99E+11,348899,47.42947323,0.00011978,114103699,138
6/3/2016,798923574.1,318929553.5,234527,8397007570,537.68,122020000,3550,54.69656979,496183,1.99E+11,359476,48.79202431,0.00011635,118223299,142
6/4/2016,656646732.8,281691188.1,196546,8898809345,569.71,94925296,2975,46.44371282,447527,1.99E+11,343587,40.24979501,0.00010568,100026165,119
6/5/2016,809195177.5,277553681,189632,8957463365,573.31,68874096,4250,44.16827831,463369,1.99E+11,342722,48.15365991,0.00010752,103908376,170
6/6/2016,895829405.9,361206128.5,221001,8980046995,574.6,72138896,4250,52.13956486,511064,1.99E+11,381821,57.46,0.00010586,119927707,170
6/7/2016,996832423.1,465548212.8,230876,9151677512,585.45,107770000,3500,52.51815706,510791,1.99E+11,376747,59.62352184,0.00010596,112504403,140
6/8/2016,954914184.1,384283201.1,229789,9024307247,577.17,80265800,3600,50.40981971,482261,1.96E+11,345232,63.75982561,0.00010756,115522564,144
6/9/2016,993267837.8,429330566.2,236188,9105433340,582.2,71301000,4125,53.21550949,525140,1.96E+11,399232,62.18563783,0.00010739,118902480,165
6/10/2016,1106143719,437981025.6,228223,9008023476,575.84,66991900,3600,52.81223012,506021,1.96E+11,386883,68.69250065,0.00010726,118461966,144
6/11/2016,910035071.3,297536276.2,213003,9054520453,578.67,82357000,3900,46.24529278,466112,1.96E+11,360436,50.76091504,0.000104,108594845,156
6/12/2016,1476200786,438364782.9,210565,9542051718,609.68,277084992,3650,52.42482099,519556,1.96E+11,396072,52.249576,0.0001,121186940,146
6/13/2016,1529057868,673903923.6,251193,10514537084,671.65,243295008,4025,63.87453511,577587,1.96E+11,406880,67.165,0.00010765,147412043,161
6/14/2016,1359237371,602322577.1,246697,11031150584,704.5,186694000,3300,69.04509389,526645,1.96E+11,341028,68.51378743,0.00014941,126086432,132
6/15/2016,1278625372,615708669.2,259050,10739087554,685.68,99223800,3800,83.38614703,594513,1.96E+11,408967,68.6846616,0.00017363,139406854,152
6/16/2016,1524462023,686945718.9,267721,10911444886,696.52,271633984,3725,82.29665972,582328,1.96E+11,435350,69.32774904,0.00015983,142697854,149
6/17/2016,1654257033,718475163.1,253603,12041780339,768.49,363320992,3725,78.90209509,586166,1.96E+11,412953,71.02368442,0.00015975,138682307,149
6/18/2016,1360089440,395283241.3,235159,11735530990,748.76,252718000,3950,70.57830565,561728,1.96E+11,396394,53.82931481,0.00015972,137101008,158
6/19/2016,1192420627,328318539.9,218121,11863231097,756.69,136184992,4425,63.14349102,514944,1.96E+11,384508,52.56650518,0.0001808,127990039,177
6/20/2016,1552214351,637568359.6,249170,11979789770,763.93,174511008,4100,76.7711358,563282,1.96E+11,444011,69.7465951,0.0001808,127968007,164
6/21/2016,1663725399,656882669.8,248015,11542772355,735.88,309944000,3725,76.28917579,592437,2.06E+11,417208,86.8923719,0.00014106,136321591,149
6/22/2016,1456923306,721117495.2,235512,10447292002,665.91,266392992,3225,78.85018659,546794,2.09E+11,352988,72.63281475,0.0001784,121988051,129
6/23/2016,1558061842,570526952.4,241160,9375177574,597.44,253462000,3500,75.30395381,549165,2.09E+11,398689,75.2432963,0.00015969,128771420,140
6/24/2016,1468796194,486198268.5,237496,9818807410,625.58,224316992,3225,74.11847429,547545,2.09E+11,383584,74.36876273,0.00017304,121605295,129
6/25/2016,1063202323,361702145.2,206757,10444676998,665.28,126656000,4050,60.99766676,529844,2.09E+11,371129,55.17840969,0.00015948,128400847,162
6/26/2016,889821585.8,302144414.4,181202,10457232074,665.93,109225000,3650,54.30478358,501782,2.09E+11,352788,55.30894934,0.00015,111285833,146
6/27/2016,1019435506,433451255.6,216882,9885093555,629.35,122134000,3675,61.78464957,483625,2.09E+11,334642,64.72626856,0.00015,114249498,147
6/28/2016,946200215.3,427387345.4,212459,10339194746,658.1,138384992,3700,58.37675619,541226,2.09E+11,370951,75.93734954,0.0001356,112484797,148
6/29/2016,889860092.2,432740039.4,223966,10121894916,644.12,142456000,3650,61.68595835,466288,2.09E+11,310756,69.96662679,0.0001356,111625647,146
6/30/2016,978376302.3,453696351.8,231810,10068764774,640.59,138980000,3750,62.5040288,506973,2.09E+11,349272,81.34177228,0.0001356,119626572,150
7/1/2016,1057262652,461065140.1,205646,10573246465,672.52,134431008,3875,57.69296304,494905,2.09E+11,305097,89.5367236,0.0001336,116149416,155
7/2/2016,997731337.3,291814651.5,198726,10642049370,676.73,112354000,3725,52.92652832,446260,2.09E+11,299987,60.81393541,0.0001356,103527757,149
7/3/2016,914960533.4,277788252,176973,11088892957,704.97,129512000,3850,45.47185343,429466,2.09E+11,312465,62.20577733,0.00013086,94655917,154
7/4/2016,1221642265,348961914.2,213749,10365095423,658.8,92008400,3775,55.14588726,504550,2.10E+11,360232,68.11173112,0.00012736,111638301,151
7/5/2016,1072716732,446838130.4,214814,10751559352,683.21,130476000,3625,55.87364447,488121,2.13E+11,335337,76.12280045,0.0001295,114428119,145
7/6/2016,975621085.8,446220718.5,214551,10552694547,670.42,134960992,3500,55.67845334,465240,2.13E+11,329240,67.578336,0.00013152,111656720,140
7/7/2016,1470157970,492796160,215411,10675746675,678.09,258091008,3425,56.50728572,467526,2.13E+11,312711,74.62813071,0.00013142,112545555,137
7/8/2016,1030043943,485031525.4,210556,10089279152,640.69,141970000,3625,57.25884524,463200,2.13E+11,342833,64.004931,0.0001309,113077520,145
7/9/2016,891363971.5,344955173.2,185256,10495852842,666.38,180536000,3125,47.40040469,438235,2.13E+11,320523,50.99253711,0.0001344,98049924,149
7/10/2016,702004851.8,266293686.7,162452,10248534862,650.6,102532000,1950,38.56114004,400076,2.13E+11,282339,51.91788,0.0001309,91386935,156
7/11/2016,941483459.3,408549753.5,217946,10216236715,648.48,107910000,1787.5,57.33521701,492779,2.13E+11,349845,61.27405812,0.00013441,113439997,143
7/12/2016,1011997755,451747739.6,218891,10214229477,648.28,138172992,1787.5,51.17140866,476759,2.13E+11,324416,64.763172,0.00012,110943100,143
7/13/2016,941042670.7,473360842.3,216374,10475490167,664.8,131449000,1612.5,53.18160911,452818,2.13E+11,309767,62.6732023,0.0001344,105782992,129
7/14/2016,824246279.9,429779290.4,217554,10289397690,652.92,98511400,1762.5,57.48641729,475270,2.13E+11,317007,56.8889196,0.0001304,112579683,141
7/15/2016,1427068811,444988726.2,215946,10388920758,659.17,81673104,1687.5,55.22548963,452552,2.13E+11,314954,63.99664004,0.000132,106679332,135
7/16/2016,865858014,313903987.6,182035,10462859090,663.78,50330200,1962.5,50.67563958,467772,2.13E+11,309548,51.20154649,0.00012778,108091120,157
7/17/2016,1022165508,300841907.5,170864,10435859797,661.99,74407904,1862.5,47.87291321,434166,2.13E+11,297316,49.74972022,0.0001287,105694076,149
7/18/2016,955230974.6,448161205.4,222687,10717932256,679.81,69465000,1850,59.07113707,496566,2.13E+11,342735,55.381619,0.0001356,121226236,148
7/19/2016,987136987.6,428911287.4,222018,10607633630,672.74,61203300,1600,61.86165427,468926,2.13E+11,325563,60.19980926,0.0001356,110181030,128
7/20/2016,1000388381,469714541.8,227279,10609965061,672.81,94636400,1875,64.19434833,477671,2.13E+11,324537,59.36559219,0.00013553,119817640,150
7/21/2016,937208744.1,404836145.8,217473,10491445727,665.23,60491800,1662.5,60.4162541,446246,2.13E+11,326996,59.27128786,0.00013692,107633260,133
7/22/2016,992257585.2,439785810.9,221275,10487538308,664.92,134169000,1612.5,65.19185579,467862,2.13E+11,321614,57.69891839,0.000158,111454597,129
7/23/2016,731353712.3,292143818.3,195665,10264692946,650.73,69532200,1637.5,60.03161359,447396,2.13E+11,300032,47.56566247,0.000158,108245567,131
7/24/2016,898701310.8,296668345.3,183766,10339640202,655.41,118184000,1550,50.9057638,433804,2.13E+11,310837,48.66784313,0.00014241,98152375,124
7/25/2016,786295133.7,370503788.9,239584,10432841613,661.26,78176496,1637.5,69.72168119,498664,2.13E+11,354167,58.455384,0.0001582,119209339,131
7/26/2016,1084170331,459416037,237544,10323051228,654.23,225135008,1612.5,70.79427446,507457,2.13E+11,362849,65.423,0.0001582,119072994,129
7/27/2016,1150992411,431388215.2,235475,10282995236,651.63,147460992,1600,74.91411699,477076,2.13E+11,310651,62.30455984,0.00017309,117988793,128
7/28/2016,1062365437,410538077.1,234727,10329226935,654.49,86428400,1700,71.63045994,494972,2.13E+11,351958,60.44328377,0.0001598,119033133,136
7/29/2016,957964059.7,384680695.1,231267,10340135732,655.11,60703500,1837.5,72.26700639,465294,2.13E+11,303700,55.22416798,0.00017282,120888679,147
7/30/2016,538798107.5,248561787.9,199365,10370984127,657.01,38456100,1487.5,65.72047583,450533,2.13E+11,333181,43.68836614,0.00018612,103549096,119
7/31/2016,795458091.8,274616210.3,192100,10342109080,655.1,110818000,1925,72.5596168,492077,2.13E+11,299625,52.87486357,0.0002,122364078,154
8/1/2016,741449314.4,395321924.3,224896,9861759485,624.6,121887000,1912.5,73.17800941,515927,2.13E+11,359954,64.60294014,0.0001808,124569925,153
8/2/2016,1535706767,521936893.5,250944,9575402730,606.4,330932992,1925,81.38920804,538166,2.11E+11,350273,79.87588122,0.00019728,132338654,154
8/3/2016,830843524.1,375716845.2,241616,8664903668,548.66,207982000,2075,75.68290751,517165,2.02E+11,369177,69.59368038,0.00017856,131314757,166
8/4/2016,1206258365,351059999.1,231682,8944915432,566.33,125292000,1912.5,69.53744777,488412,2.02E+11,323249,66.98726802,0.0001808,119453622,153
8/5/2016,953974244.2,314805745.7,228075,9134896252,578.28,66127900,2112.5,74.55527344,477072,2.02E+11,326132,63.23285354,0.00016435,118476780,169
8/6/2016,556750902.8,213161980.4,195503,9084624245,575.03,80797296,2075,59.68826373,425211,2.02E+11,309532,54.75602419,0.0001356,102794604,166
8/7/2016,603724252.3,264747655.3,192266,9286972895,587.77,82398400,1850,66.98389239,447578,2.02E+11,304386,49.01825469,0.0001792,113711532,148
8/8/2016,658331753.5,294613932.6,235147,9366616740,592.74,61194100,1850,86.44357031,530901,2.02E+11,363719,50.20393994,0.000187,124208432,148
8/9/2016,925809743.5,315492143,231276,9340577999,591.04,92228096,1550,74.29724567,491165,2.02E+11,325962,64.36888384,0.00019009,109186311,124
8/10/2016,906336395.2,346595806.8,244589,9288106824,587.65,102905000,1887.5,75.53269014,531356,2.02E+11,362895,58.17735,0.00018944,126027881,151
8/11/2016,783284715.2,344679925.4,254365,9359761632,592.12,74514400,1875,79.92226711,531345,2.02E+11,372592,55.06716,0.0002,129070982,150
8/12/2016,830142739.4,339421821.9,232824,9308325713,588.8,69218000,1862.5,70.76200713,491194,2.02E+11,336194,58.88,0.00018272,119985859,149
8/13/2016,607966261,246769640.6,214406,9286700797,587.36,43563000,2037.5,62.74827301,455323,2.02E+11,317650,44.052,0.00016816,108413761,163
8/14/2016,586428340.9,202052423,200011,9259941204,585.59,60851100,2037.5,61.62650466,455991,2.02E+11,331223,45.26573808,0.00018078,104279759,163
8/15/2016,854450706.1,292719104.9,202750,9022116793,570.49,57262300,1825,68.34053066,500686,2.03E+11,298444,70.02549105,0.0001808,118226381,146
8/16/2016,1037453248,381863152.1,254296,8971615668,567.24,58405200,1687.5,83.09112751,537436,2.17E+11,353572,59.72682675,0.0001944,124210107,135
8/17/2016,810158514,360967869,237880,9138807556,577.76,54443000,1537.5,73.73160399,523675,2.17E+11,345863,63.75567734,0.0001808,116825549,123
8/18/2016,970345701.7,338323631.3,239387,9075837995,573.71,59896600,1925,76.47075341,528979,2.17E+11,337967,68.78037077,0.0001808,123024288,154
8/19/2016,854045658.6,346462394,245941,9086904228,574.34,50631600,1925,80.79961253,508749,2.17E+11,330524,63.71432749,0.0002,121783559,154
8/20/2016,907560200.4,252037045.5,208069,9115458087,576.08,45301400,1937.5,61.21304534,495671,2.17E+11,344192,57.69786848,0.00018144,110677554,155
8/21/2016,555942850.7,249701934.8,184741,9209336414,581.94,38299400,2037.5,50.66277505,446866,2.17E+11,313889,56.40787484,0.00016624,100230318,163
8/22/2016,944043919.6,315526612.5,228215,9200547373,581.31,72844000,1975,65.77382642,526727,2.17E+11,346830,79.94350094,0.00017,124010846,158
8/23/2016,1013981529,370921429.5,238874,9288031418,586.77,85349200,1837.5,67.65790776,512461,2.17E+11,321636,76.514808,0.0001808,121858828,147
8/24/2016,1047184294,351460420.3,234978,9235862531,583.41,56328200,1900,64.62449049,513945,2.17E+11,347383,64.2542104,0.0001808,114955948,152
8/25/2016,997167143.7,346912730.3,233879,9185611317,580.18,136130000,1625,64.61425534,489493,2.17E+11,332101,61.20366975,0.00018525,112847253,130
8/26/2016,987897762.8,328946009.5,226635,9148060751,577.75,48856800,1650,62.44953714,483713,2.17E+11,315995,69.33,0.0001808,111462429,132
8/27/2016,681979421.7,251301154.9,190954,9175901710,579.45,59698300,1800,55.47429433,456265,2.17E+11,309482,51.2308607,0.0001582,98913974,144
8/28/2016,564720786.4,196853638.8,174337,9024695840,569.83,86301600,1900,48.91366874,427997,2.17E+11,281378,48.18410112,0.0001563,92496213,152
8/29/2016,741305846.9,355570301.1,225133,9092787289,574.07,110398000,1862.5,64.37949671,500187,2.18E+11,305171,75.20680386,0.00017636,120529385,149
8/30/2016,738803446.9,373297442.7,251838,9094638577,574.11,70342400,2050,67.63053145,548999,2.21E+11,372820,80.547633,0.00018078,128449334,164
8/31/2016,797970080.9,397467775.6,225226,9150693138,577.59,75840896,1675,62.47730836,497980,2.21E+11,309460,78.72860711,0.0001582,111855972,134
9/1/2016,754401013.7,398043228,237326,9119349779,575.55,76923400,1750,63.48703333,486458,2.21E+11,314046,86.83650914,0.00017856,118894295,140
9/2/2016,671066442.7,309775867.8,225703,9070560778,572.41,79910800,1912.5,57.33859607,477624,2.21E+11,317245,85.66839749,0.00016224,111177580,153
9/3/2016,627491150.2,254573469.2,182078,9121266318,575.55,159014000,1575,51.54954056,464611,2.21E+11,292214,63.32265562,0.00015,97012715,126
9/4/2016,463127302.6,217364112.7,183065,9487711459,598.59,97942896,2237.5,46.63006916,438972,2.21E+11,296474,51.0144736,0.00013658,103704634,179
9/5/2016,807244172.3,296886272.6,227543,9653512167,608.99,82446800,1750,63.04984857,541919,2.21E+11,362814,72.9550106,0.0001582,123241840,140
9/6/2016,736366604.9,313079241.5,231982,9615134109,606.51,78529104,1700,60.65357465,519346,2.21E+11,370661,65.16276724,0.0001568,117905140,136
9/7/2016,726473207.4,337479360.8,250657,9680730956,610.57,75032400,1900,63.76239601,525784,2.21E+11,333948,66.91963819,0.0001568,123018439,152
9/8/2016,744068005,335052485.6,226862,9746205562,614.64,86713000,1800,59.60240707,500357,2.21E+11,330545,61.76679625,0.00015,117231435,144
9/9/2016,838831072.2,362117002.9,220392,9933027509,626.35,64550200,1775,63.36822147,491674,2.21E+11,305537,71.51140045,0.00017025,115450843,142
9/10/2016,616746335.6,242112319.4,193165,9879925552,622.93,45016800,1937.5,51.15995466,446010,2.21E+11,288152,59.90748957,0.00015,100223519,155
9/11/2016,601723148.9,260003836,180227,9888923602,623.42,73610800,2050,47.43305867,458631,2.21E+11,314171,54.25977739,0.00015,97041588,164
9/12/2016,733066997.2,314814613,208486,9629872660,607.01,72812304,2037.5,55.92604475,510506,2.25E+11,331206,64.87614225,0.00015,112604994,163
