date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
8/7/2015,5684487.227,2050,0,2.83,164329,27437.65625,37.31841351,1086,41.61171287,0.001320779,1.47E+12,1977,3282693,5189
8/8/2015,37899681.79,2881,167911008,2.79,674188,27943.4375,68.09997007,826,0.279,0.001243194,1.59E+12,1973,3508878,5256
8/9/2015,823605.5177,1329,42637600,0.706136,532170,27178.28125,14.0989497,732,7.06136,0.001223011,1.71E+12,1213,3167541,5123
8/10/2015,1194050.488,2037,43130000,0.713989,405283,27817.34375,31.16514444,1001,0.359784483,0.001228262,1.84E+12,1451,3316883,5255
8/11/2015,1053129.873,4963,42796500,0.708087,1463100,28027.8125,11.31144859,2342,0.034006303,0.001217965,2.04E+12,3029,3653834,5280
8/12/2015,797474.1891,2036,64018400,1.06,2150620,27370.9375,32.5869924,906,7.634961965,0.00124407,2.21E+12,1479,3348157,5124
8/13/2015,2182919.675,2842,73935400,1.22,4068680,28268.125,24.92916911,1274,9.94756377,0.001210096,2.34E+12,2486,3519008,5286
8/14/2015,4162001.561,3174,109594000,1.81,4637030,31106.71875,14.35483411,1594,18.75014337,0.001210111,2.67E+12,3015,3832496,5809
8/15/2015,13902410.53,2284,109160000,1.8,2554360,28512.65625,8.836593028,1313,18,0.001209761,3.38E+12,2170,3435520,5382
8/16/2015,2898479.711,2440,102028000,1.68,3550790,27094.53125,6.677237925,1202,12.00702942,0.001207801,3.63E+12,2340,3287835,5132
8/17/2015,5383055.468,2512,95819696,1.58,1942830,28118.90625,7.64281184,1249,11.69836028,0.001210228,3.91E+12,2410,3393782,5347
8/18/2015,2409105.869,2494,88143200,1.22,1485680,26162.8125,11.90607134,1294,7.82349247,0.001205693,4.38E+12,2324,3208720,4948
8/19/2015,1691424.304,3246,84663904,1.17,1486240,27282.03125,15.43095067,1350,6.212439645,0.001214039,4.42E+12,3147,3392043,5192
8/20/2015,592806.2045,2303,90809000,1.25,2843760,21057.03125,6.855566943,1167,6.248437063,0.001184488,4.47E+12,2184,2615975,4024
8/21/2015,894127.677,3919,107266000,1.48,2020970,26690.9375,7.855041725,1425,7.4,0.00105,4.42E+12,3809,3396674,5088
8/22/2015,874020.8587,3579,101404000,1.4,948310,27550.46875,42.54717183,1414,5.797294888,0.001151962,4.83E+12,3455,3415807,5271
8/23/2015,697311.4173,4190,99894496,1.38,1589300,26255.625,8.049767673,1570,5.135572132,0.00105,5.14E+12,4025,3411809,5013
8/24/2015,630283.1487,4432,97791600,1.35,924920,27333.28125,8.87628542,1436,4.035544781,0.00105,5.18E+12,4374,3486486,5184
8/25/2015,505362.4454,4487,89321904,1.23,1307180,26736.09375,8.259755825,1580,4.196650616,0.00105,5.17E+12,4296,3464583,5097
8/26/2015,508937.4578,4156,82384400,1.13,1056750,26137.96875,7.447729279,1527,3.158003814,0.00105,5.59E+12,4040,3345268,5003
8/27/2015,323871.8274,5590,85106096,1.17,686662,24532.8125,8.670963043,1591,2.860821014,0.00105,5.93E+12,5441,3332930,4708
8/28/2015,350703.3559,4758,83521696,1.15,721872,24225.15625,9.925148371,1531,3.007403698,0.00105,6.25E+12,4652,3214665,4653
8/29/2015,515079.8086,4139,86887600,1.19,375377,22525,5.507451526,1375,3.723080517,0.00105,6.66E+12,4046,2952536,4329
8/30/2015,490922.0537,4572,86145904,1.18,1337650,21453.59375,5.634173742,1624,2.537544986,0.00105,6.78E+12,4490,2862531,4155
8/31/2015,508670.8552,5196,96251000,1.32,1447180,21293.4375,7.424533814,1515,2.086180622,0.00105,7.21E+12,5106,3011745,4122
9/1/2015,3134878.163,5153,98617200,1.35,778862,20339.21875,7.843769856,1555,2.177560329,0.00105,7.64E+12,5000,2919171,3938
9/2/2015,374923.6465,5195,98504600,1.35,883769,18391.09375,8.153735331,1514,1.720022579,0.00105,8.28E+12,4883,2740989,3577
9/3/2015,724609.3119,4777,94418704,1.3,702991,17380.9375,6.970025674,1448,1.583589594,0.00105,8.35E+12,4527,2555486,3383
9/4/2015,222726.8763,5642,92234096,1.26,474391,23081.875,9.733856361,1450,1.400564128,0.00105,6.47E+12,4924,3387151,4443
9/5/2015,230212.2344,5519,93402304,1.28,448453,25629.0625,9.141228324,1486,2.077941579,0.00105,6.24E+12,5236,3704996,4921
9/6/2015,403305.8982,5521,97625504,1.34,491968,26168.28125,8.055487735,1587,2.918571376,0.00105,6.31E+12,5340,3651161,4978
9/7/2015,263577.4303,5702,94585296,1.3,489014,25460.46875,9.256422396,1632,2.582473219,0.00105,6.34E+12,5363,3638068,4834
9/8/2015,329645.0757,5622,91020704,1.25,427892,25888.75,10.3799263,1545,2.886171247,0.00105,6.08E+12,5395,3738463,4923
9/9/2015,1426044.968,5604,90518304,1.24,366748,26431.40625,9.840601069,1543,2.48,0.00105,6.20E+12,5304,3849882,5035
9/10/2015,249301.0816,5341,88230496,1.21,662782,26444.21875,7.925807171,1539,2.744299578,0.00105,6.29E+12,5094,3651888,5003
9/11/2015,843445.927,6460,85144304,1.16,1942600,27238.59375,8.876728153,1701,2.33689145,0.00105,6.56E+12,6226,3783308,5141
9/12/2015,215278.7392,5596,72179000,0.987228,772430,26402.34375,11.35483319,1544,1.982219877,0.00105,6.83E+12,5270,3826914,5026
9/13/2015,233899.9545,6057,76193600,1.04,644138,26171.40625,9.578725674,1598,1.595301213,0.00105,7.02E+12,5737,3795663,4971
9/14/2015,252012.3489,5572,68814400,0.940566,741085,25588.125,9.901548419,1622,1.884654232,0.00105,6.63E+12,5247,3740946,4851
9/15/2015,1053264.725,5409,64052400,0.875189,703390,25615.3125,8.426997145,1486,1.749601541,0.00105,6.42E+12,5168,3657282,4842
9/16/2015,523583.1427,5872,68963296,0.941977,615593,26318.125,15.14661708,1510,1.8627765,0.00105,6.18E+12,5679,3660494,4956
9/17/2015,268368.7222,5368,66415200,0.906865,897940,25435.625,8.556523791,1517,2.312828907,0.00105,6.04E+12,5102,3622311,4808
9/18/2015,357505.7536,5802,64071300,0.874574,484622,25894.21875,11.83482107,1462,1.751560858,0.00105,5.65E+12,5336,3836279,4889
9/19/2015,332401.2488,5205,62262700,0.849603,386988,27187.1875,7.982204373,1367,1.614385823,0.00105,5.55E+12,4938,3730754,5078
9/20/2015,115961.7534,6402,64600000,0.881191,508314,27982.65625,10.96964547,1466,1.433437059,0.00105,6.20E+12,6116,4063431,5305
9/21/2015,148500.2227,6305,69045904,0.941496,424039,26651.875,10.18074194,1521,1.336677629,0.00105,6.54E+12,5967,3952585,5075
9/22/2015,178940.2135,6804,67444200,0.919337,487914,26370.3125,11.40414518,1535,1.05921795,0.00105,6.62E+12,6552,4076071,5051
9/23/2015,118751.5408,7404,66309600,0.90356,200541,27080.3125,10.7002671,1737,1.095650585,0.00105,6.90E+12,7107,4049670,5165
9/24/2015,276025.7361,6224,65836400,0.896796,842505,26385.78125,10.31950627,1569,1.7574573,0.00105,7.03E+12,5981,3924670,5021
9/25/2015,543791.251,5851,60221400,0.820031,903457,27003.4375,9.836594916,1536,1.669925946,0.00105,6.98E+12,5539,3931914,5126
9/26/2015,187117.522,5907,54188900,0.73763,369620,25910.3125,9.289146479,1420,1.28041491,0.00105,7.23E+12,5687,3770114,4930
9/27/2015,303405.105,5760,58149600,0.791277,413801,25011.09375,8.42387045,1417,1.36448258,0.00105,7.25E+12,5648,3459118,4773
9/28/2015,520229.4084,6123,53201800,0.723715,1320890,24714.21875,9.272346609,1545,1.447519075,0.00105,6.75E+12,5882,3578200,4738
9/29/2015,234644.8061,5738,42607700,0.579414,913992,24364.6875,8.877328421,1532,1.165281962,0.00105,6.06E+12,5498,3536519,4640
9/30/2015,367367.2644,5870,48636600,0.661192,619926,25097.5,8.385327116,1490,1.418582445,0.00105,5.63E+12,5664,3529196,4757
10/1/2015,425540.8874,6421,54032300,0.734307,596084,27422.03125,8.767949463,1473,1.471163132,0.00105,5.65E+12,6194,3860006,5210
10/2/2015,101909.9636,6063,50328700,0.683732,219318,26913.125,9.765296663,1375,1.261916093,0.00105,5.98E+12,5784,3975887,5143
10/3/2015,83481.72695,6112,49981900,0.678783,163326,26453.75,9.791648364,1389,1.188962779,0.00105,6.29E+12,5849,3902443,5077
10/4/2015,293448.4644,6624,50556000,0.686343,103497,25480.15625,9.431925786,1393,0.833886267,0.00105,6.21E+12,6389,3790759,4886
10/5/2015,109314.1764,6279,49131600,0.666784,234263,26136.875,11.48677351,1409,1.256188597,0.00105,6.28E+12,5887,3863990,5009
10/6/2015,315285.5148,6458,45863300,0.622218,262674,25036.5625,9.995299954,1415,0.93697825,0.00105,6.28E+12,6123,3753597,4806
10/7/2015,201810.2831,7121,47964700,0.650515,218327,26133.59375,12.18298992,1373,0.888582244,0.00105,5.98E+12,6697,4043948,5004
10/8/2015,191066.7312,6926,44955900,0.609501,310266,26778.4375,11.97293337,1330,0.918967655,0.00105,5.98E+12,6586,4063481,5152
10/9/2015,146975.7487,6763,48334900,0.655084,386420,25451.40625,11.30921838,1366,1.044313211,0.00105,6.12E+12,6499,3822655,4905
10/10/2015,82536.48638,6529,47325200,0.641187,141555,25499.6875,11.38281162,1266,0.935897426,0.00105,6.03E+12,6319,3808059,4896
10/11/2015,95953.59744,6023,46327500,0.627461,102128,26507.03125,8.998794599,1300,0.90210087,0.00105,6.14E+12,5849,3795610,5073
10/12/2015,172115.3768,6593,46864200,0.634515,109567,26803.75,10.70380732,1335,1.226443028,0.00105,6.15E+12,6229,4053860,5148
10/13/2015,258249.9097,6818,46395200,0.627943,303044,26668.28125,12.3232488,1475,1.213403826,0.00105,6.36E+12,6419,4178104,5108
10/14/2015,608804.9858,6830,45250600,0.61224,971664,25875.625,11.83199852,1566,1.012548075,0.00105,6.48E+12,6502,3903622,4934
10/15/2015,430352.5713,6499,38688300,0.523278,371022,25610.46875,18.87034386,1496,0.824300244,0.00105,6.21E+12,6002,4059761,4926
10/16/2015,204035.3057,6795,41608900,0.562593,249891,25441.40625,21.17944655,1366,0.765311549,0.00105,5.81E+12,6353,4037655,4883
10/17/2015,130451.1116,6567,39515900,0.534117,313860,26450.625,12.29146245,1355,0.836240201,0.00105,6.00E+12,6213,3983584,5056
10/18/2015,100824.5084,6481,40550400,0.547913,133690,25848.28125,13.1130126,1345,0.800320761,0.00105,5.97E+12,6005,4015728,4945
10/19/2015,266585.3115,6604,38321300,0.517621,243742,25966.71875,11.69921914,1452,0.735832917,0.00105,5.92E+12,6179,3989491,4975
10/20/2015,245668.7206,5897,36261200,0.489629,383921,26192.5,11.5270198,1314,0.987134388,0.00105,5.83E+12,5625,3842397,4990
10/21/2015,300892.7906,6182,31973600,0.431589,609085,26046.40625,10.15585773,1521,0.874864509,0.00105,5.88E+12,5853,3862938,4990
10/22/2015,277738.1924,5979,32977300,0.444988,924822,25330.78125,13.20050484,1389,0.905038942,0.00105,5.73E+12,5272,3781867,4835
10/23/2015,461615.5472,6888,41986400,0.56637,878822,27554.84375,13.74794139,1523,1.14371187,0.00105,5.88E+12,6124,4302628,5263
10/24/2015,53939.42361,6361,40022100,0.539681,258356,27118.75,10.69663822,1635,1.086158602,0.00105,6.29E+12,5687,3984632,5171
10/25/2015,148297.6943,5830,41781300,0.563207,635384,26814.21875,9.079512126,1497,1.224210374,0.00105,6.59E+12,5355,3825113,5096
10/26/2015,443466.6582,5938,45991300,0.619743,1089120,25912.1875,10.77326712,1655,1.408126375,0.00105,6.54E+12,5615,3757017,4908
10/27/2015,1372436.688,6784,52624300,0.70889,1846370,27529.375,18.90289758,1706,1.922589604,0.00105,6.54E+12,6308,4253235,5220
10/28/2015,854745.5142,7346,64676600,0.870938,2373050,26344.6875,10.89869663,1700,1.584354887,0.00105,6.85E+12,6376,4013532,4967
10/29/2015,842095.345,7836,74675600,1.01,2279240,27510.78125,12.55075174,1974,2.036809584,0.00105,7.04E+12,6849,4200572,5158
10/30/2015,1471879.917,7941,89857400,1.21,2429200,27720.15625,13.46632166,2219,2.448398048,0.00105,7.43E+12,7475,4085921,5232
10/31/2015,290451.178,7557,77800304,1.05,673892,27751.5625,15.4824256,1987,2.125342244,0.00105,7.79E+12,7044,4164422,5129
11/1/2015,134392.4681,6915,68477200,0.920847,588913,28180.15625,16.17026107,2131,2.176014762,0.00105,7.78E+12,6442,4041277,5158
11/2/2015,377379.3853,6558,78701400,1.06,1145200,27134.21875,10.39601397,2039,2.971903715,0.00105,7.69E+12,6153,3914620,5024
11/3/2015,591838.2052,7399,74010000,0.994568,1907690,27605.78125,12.24035099,2066,2.281154505,0.00105,7.33E+12,6917,4292035,5085
11/4/2015,820219.0878,7037,75232400,1.01,3060340,27716.40625,9.392856951,2039,2.775536262,0.00105,7.74E+12,6769,3906926,5125
11/5/2015,347969.5561,7498,67070700,0.900699,1179840,27291.40625,10.59389052,1914,1.867310414,0.00105,7.58E+12,7105,4150754,5103
11/6/2015,2136224.922,7882,67397104,0.904772,913666,27422.1875,15.93627016,1807,1.137354138,0.00105,7.59E+12,6069,4175396,5142
11/7/2015,1153505.065,10996,68833200,0.923732,890187,26715.3125,32.07991979,2067,0.09041294,0.00105,7.55E+12,6323,4945717,4922
11/8/2015,897529.376,12413,68254304,0.915661,1021460,27289.0625,29.52687888,2271,0.17559425,0.00105,7.71E+12,9227,5096742,5021
11/9/2015,1755591.932,7689,76991800,1.03,2045290,27059.53125,11.26310292,2060,2.095241482,0.00105,7.75E+12,7161,3948544,5024
11/10/2015,895669.1068,8151,74685296,1,854581,27444.0625,15.35119263,1826,1.69077954,0.00105,7.76E+12,7655,4213239,5053
11/11/2015,287706.3017,10217,70236200,0.941296,1278580,27819.0625,23.07679133,2033,0.998911053,0.00105,7.67E+12,8510,5249976,5028
11/12/2015,227016.8408,9534,59448700,0.796455,806156,28032.03125,25.8891012,1807,0.973069693,0.00105,7.75E+12,8316,4439332,5079
11/13/2015,463697.633,7891,67777000,0.907722,543671,28185.15625,14.58330246,1805,1.603094111,0.00105,7.87E+12,7401,4134803,5119
11/14/2015,282826.6429,7211,67631904,0.905469,372514,28357.65625,18.53403351,1797,1.926110243,0.00105,7.91E+12,6807,4806663,5127
11/15/2015,181379.1904,7170,66590200,0.891217,411848,28120.15625,11.48397409,1759,1.96089562,0.00105,8.26E+12,6846,4142543,5195
11/16/2015,466898.6426,7442,67730704,0.906166,620945,27395.15625,10.26963597,1867,1.972337482,0.00105,8.33E+12,7032,3940618,5039
11/17/2015,1870147.85,7145,69157904,0.924948,1145440,27793.59375,9.596829651,1901,2.071805038,0.00105,8.15E+12,6825,3935388,5163
11/18/2015,577499.733,7373,74287696,0.993214,681104,27252.03125,10.3214754,1859,2.06588512,0.00105,8.55E+12,7061,3926943,5075
11/19/2015,274068.1857,8876,73976096,0.988713,443528,26563.4375,15.86393951,1864,1.304420614,0.00105,8.81E+12,6867,4389232,4977
11/20/2015,186009.7407,6348,71532496,0.955735,614335,25130.46875,11.98689924,1763,1.91147,0.00105,7.97E+12,5887,3843748,4721
11/21/2015,124836.2598,6822,69535296,0.928758,455976,26782.1875,11.24491006,1710,1.967181284,0.00105,7.60E+12,6385,4188016,5035
11/22/2015,250887.0663,7083,73378800,0.979765,372173,26988.59375,11.24171533,2015,1.774148675,0.00105,7.53E+12,6638,4117498,5049
11/23/2015,673304.1358,8260,72484200,0.967493,441875,27272.34375,13.31608472,1738,1.599828565,0.00105,7.57E+12,6805,4390402,5089
11/24/2015,373148.1268,7152,70931104,0.946442,524195,26848.125,12.96649103,1820,1.9875282,0.00105,7.66E+12,6670,4142949,5001
11/25/2015,170091.3643,7098,67010200,0.893827,622991,26471.875,12.45963099,1710,1.786942786,0.00105,7.52E+12,6736,3986495,4940
11/26/2015,845646.2477,7278,64740900,0.863273,947473,26538.4375,9.30701048,1804,1.72619782,0.00105,7.50E+12,6967,3873523,4940
11/27/2015,1128436.179,6639,66174600,0.8821,403813,27886.875,9.399192619,1660,1.708935477,0.00105,7.47E+12,6198,4086725,5174
11/28/2015,107400.957,6817,65147000,0.868102,462464,27201.09375,14.56713057,1651,2.065886378,0.00105,7.72E+12,6414,3875629,5008
11/29/2015,174571.7515,6853,68625104,0.914144,448358,27350.9375,9.090792117,1666,1.876507798,0.00105,7.72E+12,6497,3920100,5050
11/30/2015,208812.7653,8986,66080400,0.879951,784439,27360,20.81575154,1782,1.054394215,0.00126,7.78E+12,6402,4387578,5080
12/1/2015,212413.9648,6794,65980000,0.878316,652857,27542.8125,13.07438894,1763,1.843188588,0.00105,7.87E+12,6263,4302400,5078
12/2/2015,261911.8847,6502,65615700,0.873171,506307,26007.03125,11.43812253,1673,1.773442822,0.00105,7.82E+12,5901,3951899,4824
12/3/2015,185566.7045,6971,61530500,0.818546,539969,28063.28125,10.66607761,1758,1.786362532,0.00105,7.59E+12,6531,4050622,5205
12/4/2015,152756.6354,6898,61065700,0.812082,241278,26679.375,12.37234232,1742,1.597103073,0.00105,7.83E+12,6221,4024546,5008
12/5/2015,121669.6472,6784,63276000,0.841195,232743,26581.875,13.08482451,1716,1.631752795,0.00105,8.16E+12,6212,4181847,5006
12/6/2015,210280.2203,9103,65194900,0.866417,443608,26255.78125,17.14740422,2006,1.200855781,0.00105,7.85E+12,8453,4307630,4913
12/7/2015,379014.0928,7141,62950900,0.836322,520409,26718.90625,9.642772252,1952,1.794579104,0.00105,7.65E+12,6773,3851136,4971
12/8/2015,167332.8065,6697,60690400,0.806024,445903,26312.5,9.146200894,1757,1.651381117,0.00105,7.55E+12,6341,3786457,4911
12/9/2015,235236.9091,7001,62098400,0.824454,624221,28324.0625,10.13698943,1748,1.749487074,0.00105,7.35E+12,6591,4056370,5208
12/10/2015,177769.1454,7444,59945000,0.79559,369589,27477.34375,11.34093504,1779,1.456419972,0.00105,7.77E+12,6704,4218808,5144
12/11/2015,268369.6055,8105,63312400,0.839995,801072,27022.8125,16.85244379,1787,1.368496838,0.00105,8.06E+12,6775,4476529,5062
12/12/2015,495197.9942,8205,70210000,0.931196,1376280,27206.5625,23.12314318,2152,1.293668354,0.001142422,8.05E+12,6354,4651079,5076
12/13/2015,316448.9199,7426,73276400,0.971538,273614,27907.34375,18.73210971,1967,1.804354252,0.00105,8.47E+12,6574,4459661,5280
12/14/2015,695206.2839,15550,72176400,0.95662,563436,26708.59375,74.65243956,2186,9.57E-19,0.00453285,8.58E+12,6653,8758730,4999
12/15/2015,542037.3216,21098,74764096,0.990589,578618,27014.53125,114.4078583,2164,9.91E-19,0.005674288,8.77E+12,6755,9300104,5070
12/16/2015,1604245.099,10304,76791600,1.02,320767,26457.34375,44.21678187,2153,1.038577852,0.00126,8.56E+12,6253,6055920,4982
12/17/2015,438522.0891,9612,74999296,0.993043,640765,26883.125,32.40107521,2402,1.433496766,0.00105,8.73E+12,7190,5328544,5060
12/18/2015,232376.9214,9032,70890600,0.938327,300787,26671.5625,32.18142145,2184,1.247090194,0.00126,8.78E+12,6407,5306336,5020
12/19/2015,211146.703,9314,69644200,0.921524,343535,26694.53125,28.51623093,2188,1.293660834,0.00105,8.72E+12,6954,5084365,5038
12/20/2015,194173.1957,9879,68663104,0.90824,472164,26436.09375,34.42717002,2209,0.955437182,0.00126,8.54E+12,6353,5458591,4947
12/21/2015,217412.4732,12063,68521200,0.906065,549113,26457.8125,39.119194,2315,0.558529952,0.00126,8.51E+12,7008,5829823,4976
12/22/2015,215207.4868,21027,67704600,0.894973,454249,27374.375,59.16252572,2312,8.95E-19,0.0023673,8.74E+12,7450,10489581,5129
12/23/2015,125607.9036,22740,65215800,0.861782,334993,27399.375,81.42599075,2215,0,0.003658263,8.53E+12,7122,7891935,5112
12/24/2015,108877.4613,13494,65060000,0.859433,354646,26686.5625,45.75463786,2235,0.192943653,0.00126,8.57E+12,7347,6483604,5018
12/25/2015,59761.67498,9521,65275400,0.861993,187114,26803.59375,26.5940593,2159,1.013796528,0.00105,8.55E+12,7186,5292094,5080
12/26/2015,130196.3154,10726,65961900,0.870766,425282,26560.15625,31.29618519,2284,0.913124952,0.001233095,8.46E+12,7318,5373325,5004
12/27/2015,69809.28251,21867,64650000,0.853166,164565,26853.75,86.63434503,2215,0,0.003974725,8.59E+12,7296,7904787,5018
12/28/2015,405879.4236,12368,64913200,0.856356,235134,27057.96875,36.40049069,2423,0.861170844,0.00126,8.53E+12,7738,6294793,5081
12/29/2015,241735.17,11358,63985600,0.843835,215742,26661.09375,33.18921105,2393,0.871049181,0.00126,8.61E+12,7667,5975584,4981
12/30/2015,188482.7715,21767,66314200,0.874258,604078,26736.25,76.132284,2363,0,0.003292147,8.48E+12,6498,7863313,5028
12/31/2015,382489.0833,10301,69207400,0.912098,663994,26908.28125,25.06732465,2578,1.203651612,0.00105,8.54E+12,8097,5328974,5040
1/1/2016,324206.495,8233,70870896,0.933712,206062,26070.3125,15.65089494,2350,1.505836997,0.00105,8.55E+12,7119,4321262,4885
1/2/2016,246973.2238,9164,71933104,0.947401,255504,27383.90625,19.35979081,2410,1.321729617,0.00105,8.15E+12,7379,4858390,5095
1/3/2016,350244.5871,9258,71275904,0.93843,407632,27675.78125,19.44831668,2454,1.262717015,0.00105,8.31E+12,7537,4903207,5134
1/4/2016,150683.4896,9474,73853904,0.972045,346245,27420.625,21.3104319,2538,1.237346841,0.00105,8.33E+12,7525,5000778,5096
1/5/2016,989846.0585,16430,72442400,0.953147,219833,27839.21875,60.3564445,2534,9.53E-19,0.003129387,8.31E+12,7623,7155015,5126
1/6/2016,512314.35,17074,72229696,0.950028,308791,27625.46875,66.53391845,2645,9.50E-19,0.0029845,8.42E+12,7940,7902225,5090
1/7/2016,352178.0902,22075,72692896,0.955801,647462,27022.1875,65.5065476,2683,0,0.0029813,8.21E+12,8148,7718921,4981
1/8/2016,199860.1775,10919,71724000,0.942752,545600,27996.71875,26.04950754,2610,1.03614139,0.00105,8.30E+12,8523,5588918,5176
1/9/2016,308344.6899,11793,75001800,0.985501,226281,27595.78125,39.30051752,2624,1.017761671,0.00126,8.43E+12,8032,6166658,5099
1/10/2016,139831.8311,10320,75031200,0.985557,390888,27287.96875,26.32605277,2797,1.163759173,0.00105,8.34E+12,8145,5315621,5093
1/11/2016,511382.0615,10893,76096496,0.999216,1011920,27005.15625,25.51356511,2950,1.158187329,0.00105,8.83E+12,8637,5403609,5107
1/12/2016,1066686.979,10862,81217296,1.07,2898760,25900.78125,25.63072227,2986,1.368304965,0.00105,8.89E+12,8565,5392622,4930
1/13/2016,498707.9504,17665,86530000,1.14,1005910,26535.3125,60.31260944,2815,1.14E-18,0.00293852,8.48E+12,8401,7119076,5002
1/14/2016,377383.2944,10653,85539296,1.12,751961,26919.21875,26.77617641,2752,1.241872442,0.00105,8.74E+12,8239,5405058,5090
1/15/2016,1149275.804,9875,90321696,1.18,3910550,26797.34375,23.16012422,3125,1.641087466,0.00105,9.00E+12,8002,5115619,5084
1/16/2016,715773.7567,10664,93099400,1.22,2462630,26523.125,22.65025706,2665,1.575046053,0.00105,9.20E+12,8458,4881399,5046
1/17/2016,467366.8675,9747,93207296,1.22,1171150,26599.84375,17.0397022,2578,1.586456988,0.00105,9.07E+12,8017,4464778,5036
1/18/2016,3463996.036,12916,101699000,1.33,4278930,26620.15625,30.91880998,3050,1.419459883,0.001259024,9.45E+12,8857,5359464,5072
1/19/2016,1784026.669,13420,108628000,1.42,2446740,26092.8125,35.57695823,2845,0.748536815,0.00126,9.54E+12,8071,5502641,4972
1/20/2016,831118.1324,10610,104124000,1.36,2933220,26542.5,19.01349187,3350,2.135035964,0.00105,9.41E+12,8857,4831186,5038
1/21/2016,765663.2271,10734,117111000,1.53,1614960,25919.21875,20.29597583,2901,2.100888472,0.00105,9.60E+12,9351,4682773,4963
1/22/2016,1439222.625,13848,118244000,1.55,1567240,26255,31.18132507,2977,1.598256832,0.00126,9.90E+12,9224,5144050,5007
1/23/2016,1851811.658,11025,115002000,1.5,7370980,25769.6875,17.43280341,3409,2.0925,0.00105,1.01E+13,10024,4463583,4928
1/24/2016,3856421.016,12798,145358000,1.9,9669770,27239.21875,23.73088258,3822,2.471688274,0.00105,1.01E+13,10313,5131159,5168
1/25/2016,4849050.91,17121,164312992,2.15,10739300,25700.78125,40.19124286,4039,2.156067386,0.0011653,1.03E+13,10697,6515705,4881
1/26/2016,3907402.059,16511,193838000,2.53,13939200,26985.46875,37.89805755,4328,2.686983844,0.001164962,1.06E+13,11711,6328336,5152
1/27/2016,2917304.948,18747,172060992,2.25,6961080,26104.53125,56.86014672,4055,0.739453729,0.00126,1.08E+13,10597,7804066,4983
1/28/2016,2295819.95,16765,184294000,2.41,4903850,26560.9375,41.35601104,4465,2.406052155,0.001245488,1.04E+13,11390,7204798,5059
1/29/2016,2290501.094,16395,194815008,2.54,6662340,26164.21875,37.41034343,4322,2.650176513,0.001077,1.09E+13,12086,6512690,4981
1/30/2016,3667596.948,14661,192176000,2.51,3725080,26193.125,35.42928217,4340,2.849790949,0.00105,1.09E+13,11674,5915445,5017
1/31/2016,2714543.556,14166,187288992,2.44,5847500,25681.875,33.88376937,4391,2.887463267,0.00105,1.07E+13,11776,5531604,4872
2/1/2016,1494264.046,14199,177880992,2.32,3994100,26431.25,32.53922742,4199,2.590112728,0.00105,1.09E+13,12301,5419680,5015
2/2/2016,1421087.83,14291,169923008,2.22,3451270,25864.6875,29.46292784,4166,2.398793294,0.00105,1.07E+13,11726,5337915,4955
2/3/2016,1566692.517,14274,186608992,2.43,3987750,27301.71875,27.72917548,4327,2.85924944,0.00105,1.09E+13,12341,5508759,5199
2/4/2016,909869.0912,14371,194126000,2.53,3552320,26562.34375,32.71750186,4077,2.818407477,0.00105,1.11E+13,12037,5500691,5062
2/5/2016,1536418.287,15249,197363008,2.57,2636700,26558.59375,38.97437149,4698,2.77574978,0.00105,1.12E+13,13001,5635634,5046
2/6/2016,667424.5806,31418,194620992,2.53,1921240,26345.78125,240.7828361,3839,0,0.0029845,1.09E+13,11897,8365915,4987
2/7/2016,2353121.903,14264,194884000,2.54,7007060,26684.6875,53.12073391,4054,2.956956456,0.00105,1.11E+13,12311,5219164,5087
2/8/2016,4507611.694,14719,228504000,2.97,9725690,26651.875,37.81242736,4496,3.540276412,0.00105,1.15E+13,12861,5241220,5071
2/9/2016,5098235.041,15517,244110000,3.17,17954000,26474.21875,50.16692548,4756,3.785690873,0.00105,1.12E+13,13698,5218494,5055
2/10/2016,9232157.628,17141,307684000,4,28640400,26161.25,58.88424437,6031,5.43958328,0.00105,1.17E+13,15362,5488744,4961
2/11/2016,8381213.451,21440,345964000,4.5,26408200,26477.8125,46.52354727,7681,4.944568568,0.00105,1.20E+13,19002,6422510,5019
2/12/2016,12862425.71,18109,457617984,5.95,23360800,26498.90625,33.06554542,6484,7.563971534,0.00105,1.16E+13,16035,5891298,5033
2/13/2016,7594581.319,19327,437667008,5.69,24218800,26884.6875,36.11858571,6065,6.421481193,0.00105,1.21E+13,16704,6224112,5093
2/14/2016,5054136.765,16624,416192992,5.4,11226500,26329.0625,27.7730443,5549,6.28607898,0.00105,1.25E+13,14538,5688385,4990
2/15/2016,4010412.894,17159,410643008,5.33,13934200,26225.3125,30.72534296,5685,6.006224615,0.00105,1.29E+13,15237,5605915,4975
2/16/2016,7253891.728,17549,410604992,5.33,15889100,26445.78125,33.29452081,5688,6.001016406,0.00105,1.27E+13,15409,5667850,5025
2/17/2016,3402417.774,19990,330635008,4.29,15451000,25672.03125,41.01939368,5729,4.523671538,0.001132993,1.27E+13,15048,6144961,4857
2/18/2016,4405314.092,16969,291068000,3.77,17054000,26214.84375,29.26992335,5537,4.292841168,0.00105,1.22E+13,14660,5546265,4999
